200	https://estecapelli.com/wp-json/wp/v2/pages/49
200	https://estecapelli.com/wp-json/wp/v2/pages/50
200	https://estecapelli.com/wp-json/wp/v2/pages/51
200	https://estecapelli.com/wp-json/wp/v2/pages/52
200	https://estecapelli.com/wp-json/wp/v2/pages/89
200	https://estecapelli.com/wp-json/wp/v2/treatment/36
200	https://estecapelli.com/wp-json/wp/v2/treatment/37
200	https://estecapelli.com/wp-json/wp/v2/treatment/38
200	https://estecapelli.com/wp-json/wp/v2/treatment/54
200	https://estecapelli.com/wp-json/wp/v2/treatment/55
200	https://estecapelli.com/wp-json/wp/v2/treatment/57
200	https://estecapelli.com/wp-json/wp/v2/treatment/58
200	https://estecapelli.com/wp-json/wp/v2/treatment/59
200	https://estecapelli.com/wp-json/wp/v2/treatment/61
200	https://estecapelli.com/wp-json/wp/v2/treatment/62
200	https://estecapelli.com/wp-json/wp/v2/treatment/63
200	https://estecapelli.com/wp-json/wp/v2/treatment/64
200	https://estecapelli.com/wp-json/wp/v2/treatment/65
200	https://estecapelli.com/wp-json/wp/v2/treatment/66
200	https://estecapelli.com/wp-json/wp/v2/treatment/67
200	https://estecapelli.com/wp-json/wp/v2/treatment/68
200	https://estecapelli.com/wp-json/wp/v2/treatment/69
200	https://estecapelli.com/wp-json/wp/v2/treatment/70
200	https://estecapelli.com/wp-json/wp/v2/treatment/71
